Order ID,Product ID,Category,Sub-Category,Product Name
CA-2016-147137,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"
CA-2016-147137,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins
US-2015-146745,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair
US-2015-146745,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
CA-2017-115175,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
CA-2017-105851,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener
US-2017-125717,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp
US-2017-125717,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
US-2017-125717,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
US-2017-125717,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
US-2017-125717,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992
US-2017-125717,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
CA-2015-163895,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""""
CA-2017-168641,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack"
CA-2017-168641,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
CA-2017-168641,FUR-BO-10000780,Furniture,Bookcases,O''Sullivan Plantations 2-Door Library in Landvery Oak
CA-2017-168641,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
CA-2017-156895,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue"
CA-2017-121300,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager''s Task Chair, Khaki"
CA-2017-121300,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
CA-2017-121300,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
CA-2017-121300,OFF-PA-10002787,Office Supplies,Paper,Xerox 227
CA-2017-121300,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
CA-2017-121300,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928
CA-2017-130211,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers
CA-2017-130211,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables
CA-2014-147235,OFF-PA-10004948,Office Supplies,Paper,Xerox 190
CA-2016-109365,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins
CA-2016-109365,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
CA-2016-109365,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders"""
CA-2016-109365,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892
CA-2016-109365,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings
CA-2016-109365,OFF-PA-10000477,Office Supplies,Paper,Xerox 22
CA-2016-109365,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
CA-2015-162621,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""""
CA-2015-162621,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers
CA-2015-162621,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""""
CA-2017-105921,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
CA-2014-150798,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
CA-2014-150798,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown"
CA-2014-150798,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
CA-2014-150798,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
CA-2017-112753,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
CA-2017-112753,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
CA-2017-155075,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
CA-2014-103401,OFF-PA-10003309,Office Supplies,Paper,Xerox 211
CA-2016-124814,OFF-PA-10002787,Office Supplies,Paper,Xerox 227
CA-2016-124814,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
CA-2014-116757,OFF-PA-10002005,Office Supplies,Paper,Xerox 225
CA-2014-116757,OFF-FA-10002815,Office Supplies,Fasteners,Staples
US-2014-138247,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
US-2014-138247,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
US-2014-138247,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card
US-2014-138247,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone
US-2014-138247,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving
US-2014-138247,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black"
CA-2017-167003,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
CA-2016-119935,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves
CA-2016-119935,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"""
CA-2016-118969,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
CA-2016-145240,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
CA-2016-120873,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager''s Chair
US-2017-111920,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
US-2016-128678,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
US-2016-128678,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
CA-2016-101385,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters
CA-2017-107167,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
CA-2014-109491,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
CA-2014-109491,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown"
CA-2017-105445,OFF-FA-10001229,Office Supplies,Fasteners,Staples
CA-2014-107454,OFF-LA-10001569,Office Supplies,Labels,Avery 499
CA-2014-107454,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp
US-2017-105046,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone
US-2017-105046,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
US-2017-105046,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames
CA-2017-152856,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB
CA-2016-134691,OFF-BI-10002393,Office Supplies,Binders,Binder Posts
CA-2016-118759,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
CA-2016-118759,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
CA-2014-140403,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray"
CA-2014-140403,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
CA-2015-163104,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974
CA-2017-138464,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
CA-2017-138464,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
CA-2017-138464,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters
CA-2017-138464,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
CA-2015-104129,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh
CA-2015-104129,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
US-2017-132206,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders
CA-2017-113474,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers
CA-2015-126557,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager''s Chair, Indigo"
CA-2015-126557,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
CA-2015-126557,TEC-PH-10000526,Technology,Phones,Vtech CS6719
CA-2015-126557,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
CA-2015-126557,OFF-AR-10003190,Office Supplies,Art,Newell 32
CA-2015-126557,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
CA-2015-126557,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter
US-2017-107636,OFF-LA-10003388,Office Supplies,Labels,Avery 5
US-2014-165862,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base
US-2014-106334,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
US-2014-106334,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927
CA-2016-101448,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder
CA-2015-130218,OFF-FA-10003112,Office Supplies,Fasteners,Staples
CA-2015-130218,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins
US-2017-117331,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel ''Spel-Binder''
CA-2014-127383,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope
CA-2014-110219,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager''s Chair, Gray"
CA-2015-118871,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes
CA-2015-118871,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone
CA-2015-118871,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown"
CA-2017-129490,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
CA-2014-101175,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
US-2017-149510,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
US-2017-149510,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
US-2017-149510,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
CA-2015-111990,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
CA-2014-169460,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"""
US-2015-152128,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters
US-2015-152128,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
CA-2017-126662,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine
CA-2016-139395,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
CA-2016-139395,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
CA-2016-139395,OFF-AR-10003732,Office Supplies,Art,Newell 333
CA-2016-139395,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
US-2014-121734,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips
CA-2015-110947,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
US-2014-150126,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956
CA-2015-164427,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse
CA-2016-120250,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame
CA-2016-121993,OFF-LA-10003720,Office Supplies,Labels,Avery 487
US-2016-100405,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
US-2017-163790,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"
US-2017-163790,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk
US-2017-163790,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
US-2017-163790,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack"
US-2017-163790,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames
US-2017-163790,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving
CA-2016-129868,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors
CA-2016-129868,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone
CA-2016-129868,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue"
CA-2016-129868,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
CA-2016-129868,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
CA-2016-129868,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener
CA-2016-140564,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
US-2017-169502,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips
US-2017-169502,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
CA-2015-146948,FUR-CH-10004853,Furniture,Chairs,"Global Manager''s Adjustable Task Chair, Storm"
CA-2015-146948,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
CA-2015-146948,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker''s Clasps, 5 3/4""-Long"""
US-2015-113327,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991
US-2015-113327,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937
US-2015-113327,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes
US-2015-113327,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
CA-2015-135020,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550
CA-2015-135020,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
CA-2015-135020,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
CA-2015-135020,OFF-PA-10004255,Office Supplies,Paper,Xerox 219
US-2017-141852,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
CA-2016-109407,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
US-2017-165953,OFF-AR-10000588,Office Supplies,Art,Newell 345
US-2017-165953,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad
CA-2016-144540,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"
CA-2016-144540,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks
CA-2015-159863,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive
CA-2015-117800,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone
CA-2015-117800,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
CA-2017-145219,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
CA-2017-145219,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
CA-2015-161214,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
CA-2017-147228,OFF-SU-10001225,Office Supplies,Supplies,Staple remover
CA-2017-147228,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888
CA-2017-147228,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files
CA-2017-147228,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
CA-2016-101336,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black"
CA-2016-101336,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office
CA-2016-101336,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
CA-2016-101336,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box
US-2015-126235,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11"
CA-2017-168396,OFF-LA-10001297,Office Supplies,Labels,Avery 473
CA-2017-168396,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
CA-2015-130456,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library
CA-2015-130456,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
CA-2017-116288,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
CA-2017-168228,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
CA-2017-168228,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
CA-2017-168228,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
CA-2016-102162,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier
CA-2016-102162,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
CA-2017-130141,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets
CA-2017-130141,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
CA-2015-147501,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
CA-2015-147501,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer
CA-2016-143910,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
CA-2014-146885,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled"
CA-2016-139556,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
CA-2017-129357,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
CA-2017-129357,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener
CA-2017-150987,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
CA-2017-150987,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942
CA-2017-132647,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
CA-2017-132647,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
CA-2017-159107,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker''s Clasps, 5 3/4""-Long"""
CA-2014-160738,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
CA-2015-112130,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set"
CA-2015-112130,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"
CA-2015-112130,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897
CA-2015-112130,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack"
CA-2015-112130,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
CA-2015-112130,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
CA-2015-112130,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
CA-2016-111409,OFF-LA-10002787,Office Supplies,Labels,Avery 480
CA-2016-116232,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
CA-2016-116232,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
CA-2016-116547,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock
CA-2016-116547,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200
US-2017-133200,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders
US-2017-133200,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish"
US-2017-133200,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
CA-2016-133550,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner
CA-2016-133550,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone
CA-2016-133550,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone
CA-2016-133550,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
CA-2017-139416,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
CA-2014-114510,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs
CA-2014-114510,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
CA-2014-114510,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
CA-2014-114510,OFF-ST-10003221,Office Supplies,Storage,Staple magnet
CA-2014-114510,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
CA-2016-169215,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
CA-2016-127698,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset
CA-2016-159912,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
CA-2016-159912,FUR-BO-10002853,Furniture,Bookcases,O''Sullivan 5-Shelf Heavy-Duty Bookcases
CA-2016-159912,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings
CA-2016-159912,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
CA-2016-101987,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone
US-2017-154851,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
CA-2014-138681,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14"""""
CA-2014-138681,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
CA-2014-138681,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair
CA-2014-138681,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888
CA-2014-138681,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954
US-2015-138121,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs
US-2015-138121,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs
US-2015-138121,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs
US-2015-138121,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
US-2015-138121,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
CA-2017-140298,OFF-AR-10003481,Office Supplies,Art,Newell 348
CA-2017-140298,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving
CA-2017-140298,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927
CA-2017-140298,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
CA-2016-166240,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier
CA-2016-158435,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
CA-2016-158435,OFF-LA-10002475,Office Supplies,Labels,Avery 519
CA-2016-158435,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets
CA-2017-138149,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine
CA-2017-138149,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
CA-2017-138149,OFF-AR-10000255,Office Supplies,Art,Newell 328
CA-2017-138149,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
CA-2014-112403,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders
CA-2014-108273,OFF-PA-10000029,Office Supplies,Paper,Xerox 224
CA-2014-108273,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
CA-2017-121643,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
US-2015-122910,TEC-PH-10000441,Technology,Phones,VTech DS6151
CA-2017-143126,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
CA-2015-129042,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
CA-2015-109736,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894
CA-2015-142601,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"""
CA-2015-142601,OFF-PA-10000483,Office Supplies,Paper,Xerox 19
CA-2014-106229,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
US-2017-135230,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors
CA-2016-159653,OFF-LA-10004345,Office Supplies,Labels,Avery 493
CA-2016-131968,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers
CA-2016-131968,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
CA-2014-119151,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
